cnpj_basico,cnpj_ordem,matriz_filial,nome_fantasia,situacao,data_situacao,data_inicio,uf,municipio_codigo
54483308,0001,1,,02,20240326,20240326,SP,7107
54485865,0001,1,FITNESS STUDIO HOUSE,02,20240326,20240326,PB,1993
54492025,0001,1,STUDIO RAIA LIVRE PINDA LTDA,02,20240327,20240327,SP,6861
54504689,0001,1,FORT FIT ACADEMIA,02,20240327,20240327,RS,8599
54509441,0001,1,FE CARBONE TREINAMENTO,02,20240328,20240328,SP,7107
54518111,0001,1,VIKINGS ACADEMIA,02,20240328,20240328,MT,1102
54519203,0001,1,RG TRAINING PERFORMANCE E FUNCIONAL,02,20240328,20240328,SC,8163
54523217,0001,1,INSPIRE + PILATES,02,20240329,20240329,SP,7107
54532962,0001,1,TOP PRIME FITNESS,02,20240401,20240401,PE,2381
54537813,0001,1,,02,20240401,20240401,PR,7667
54538409,0001,1,PATRICIA H. BATISTA PERSONAL TRAINER,02,20240401,20240401,SC,8105
54551834,0001,1,HACCI RITMOS,02,20240402,20240402,PR,7535
22117609,0002,2,ACADEMIA ESCULTURAL FITNESS 2,02,20240402,20240402,MG,4909
54563251,0001,1,VIP FITNESS,02,20240402,20240402,MT,9035
54563699,0001,1,,02,20240402,20240402,SP,7107
54582098,0001,1,STUDIO ALTA PERFORMANCE,08,20251105,20240403,DF,9701
54583589,0001,1,MOTION FIT SANTO ANDRE,02,20240403,20240403,SP,7107
54583697,0001,1,STYLE FITNESS,08,20250806,20240403,RS,5777
54590165,0001,1,,02,20240404,20240404,SC,8045
54595771,0001,1,ZANETTI TEAM - ASSESSORIA ESPORTIVA,02,20240404,20240404,MT,8999
54601351,0001,1,IRON LAND CROSS TRAINING,02,20240404,20240404,PR,7691
54601587,0001,1,ACADEMIA PERFORMANCE,02,20240404,20240404,MT,8999
54602622,0001,1,ACADEMIA DNA FEMINA FIT,02,20240404,20240404,PR,7629
54604546,0001,1,STUDIO 7 FUNCIONAL,02,20240404,20240404,PE,2549
54608513,0001,1,MAX PERFORMANCE,02,20240405,20240405,SP,6689
54610216,0001,1,RDFITNESS,02,20240405,20240405,AL,2785
45639789,0001,1,,08,20240409,20220314,RS,8801
54616893,0001,1,ORIGEM CROSSFIT,02,20240405,20240405,SC,8339
54619116,0001,1,FOCO FIT,02,20240405,20240405,AP,0605
54633271,0001,1,VIDA FIT ACADEMIA,02,20240408,20240408,MG,0670
54634021,0001,1,,02,20240408,20240408,PR,7541
54641259,0001,1,BOX CAPFIT,02,20240408,20240408,AL,2751
54641897,0001,1,ELLA'S DO FITNESS STUDIO,02,20240408,20240408,MS,9051
54652001,0001,1,,02,20240409,20240409,RJ,6001
54653295,0001,1,MUNDO FITNESS,02,20240409,20240409,PA,0483
54658908,0001,1,PLANETFIT.ACADEMIA LTDA,02,20240409,20240409,PR,8461
54671488,0001,1,SMARTFIT,02,20240410,20240410,SP,7245
54689248,0001,1,CROSS FITNESS BLACKBEAR,02,20240411,20240411,SP,6475
54690538,0001,1,ZOLIN SPORTS VILA,02,20240411,20240411,SP,6875
54705059,0001,1,,02,20240412,20240412,SP,7107
54712091,0001,1,,02,20240412,20240412,MG,4059
54712355,0001,1,BE CYCLE STUDIO,02,20240412,20240412,ES,5705
54726239,0001,1,ACADEMIA O2,02,20240415,20240415,MG,4033
54726928,0001,1,JD TRAINING & MOV - CENTRO DE TREINAMENTO ESPORTIVO,02,20240415,20240415,SP,7107
54727180,0001,1,EVOHARD FITNESS,02,20240415,20240415,PI,1219
53354464,0001,1,TRIBUS CROSS TRAINING,02,20240103,20240103,CE,1389
54418787,0001,1,,02,20240321,20240321,PR,7749
54747007,0001,1,,02,20240416,20240416,PR,7563
54749506,0001,1,PHD ALTO DA GLORIA,02,20240416,20240416,PR,7535
54750083,0001,1,,02,20240416,20240416,SP,6281
54757352,0001,1,EXTREMO FUNCIONAL TRAINING,02,20240416,20240416,ES,5625
54757909,0001,1,LABOR WELL BEM-ESTAR,02,20240416,20240416,MA,0961
54763896,0001,1,STUDIO BIO FITNESS,02,20240417,20240417,SP,6953
54768369,0001,1,VENUS PILATES E FISIOTERAPIA,02,20240417,20240417,PR,7535
54774936,0001,1,RAFAELA BRITO PILATES,02,20240417,20240417,SP,7107
54779078,0001,1,,02,20240417,20240417,PE,2457
07148769,0003,2,ACADEMIA MALHACAO NEWS,02,20240418,20240418,RO,0007
52126090,0002,2,,08,20250203,20240418,RN,1759
54789865,0001,1,ACADEMIA V5,02,20240418,20240418,ES,5705
54794861,0001,1,CENTRO DE TREINAMENTO FISICO EVOLUTION,02,20240418,20240418,MT,9773
54794970,0001,1,NOVA TEMPLARIOS CROSS E FIGHT,08,20250610,20240418,MS,9063
54800698,0001,1,,02,20240419,20240419,GO,9301
54808663,0001,1,VIVER+ PILATES E FIT,08,20241008,20240419,PR,7583
54809759,0001,1,,02,20240419,20240419,SC,8105
54823456,0001,1,HEALING YOGA,02,20240422,20240422,SP,7107
54826043,0001,1,ESPACO LUZ PILATES,02,20240419,20240419,CE,1389
54827536,0001,1,ACADEMIA L-FIT,08,20250714,20240422,GO,9227
54828318,0001,1,STUDIO FITH,08,20241104,20240422,PB,2051
54831006,0001,1,,02,20240422,20240422,PR,7587
54837672,0001,1,JD E LF CONSULTORIAS E TREINAMENTOS,02,20240422,20240422,SC,8105
54850777,0001,1,26FIT,02,20240423,20240423,RS,8801
21633468,0002,2,,02,20240424,20240424,PB,1943
54870488,0001,1,AMW FIT,02,20240424,20240424,SC,8175
54870991,0001,1,ELITE ACADEMIA FITNESS,02,20240424,20240424,CE,1357
54872741,0001,1,CENTRO DE TREINAMENTO SPT,02,20240424,20240424,SP,7107
54873527,0001,1,PILATES E LPF CECILIA ABREU,02,20240412,20240412,GO,9373
43790842,0002,2,MOTIVA KIDS,08,20240703,20240425,RS,8541
54891027,0001,1,CROSS HILLS,02,20240425,20240425,SC,8179
54891451,0001,1,SKYFIT CAMPO GRANDE,02,20240425,20240425,SP,6291
54894154,0001,1,,02,20240425,20240425,RS,8841
54710133,0001,1,GABY MOVIMENTUS PILATES E FISIOTERAPIA,02,20240412,20240412,MG,5403
54898435,0001,1,IMPERIO FITNESS,02,20240426,20240426,MG,4269
54903922,0001,1,ONECROSS IPABA,02,20240426,20240426,MG,2665
54925750,0001,1,ACADEMIA MDS,02,20240429,20240429,MS,9051
54926963,0001,1,ILHA HARMONIA STUDIO DE PILATES,02,20240429,20240429,RJ,2913
54927573,0001,1,WA FITNESS,02,20240429,20240429,RJ,5903
54580001,0001,1,RTM ESPACO INTEGRADO,02,20240403,20240403,GO,9373
54928669,0001,1,MANU FITNESS,02,20240429,20240429,PA,0427
54931865,0001,1,IN FORMA FIT CENTRO DE TREINAMENTO,02,20240429,20240429,BA,3413
54934634,0001,1,WILSON JUNIOR QUIRO & PERFORMANCE,02,20240429,20240429,GO,9373
54942170,0001,1,EVOLUTION FITNESS ACADEMIA,02,20240430,20240430,SP,6641
54952925,0001,1,BRENDA SOUZA PILATES E FISIOTERAPIA,02,20240430,20240430,AL,2729
54964505,0001,1,,02,20240502,20240502,PE,2625
54969855,0001,1,ACAU GYM,02,20240502,20240502,PB,2139
54973139,0001,1,RESENHA RUNNERS,02,20240401,20240401,TO,9385
54980291,0001,1,STUDIO PILATES GABRIELA RIBEIRO,02,20240502,20240502,MG,4497
54981947,0001,1,CENTRO DE TREINAMENTO GOMES AGUIAR,02,20240502,20240502,BA,3965
54986892,0001,1,,02,20240503,20240503,SP,7107
54989032,0001,1,GOLD LOTUS SPORT CENTER,02,20240503,20240503,SP,7107
54994007,0001,1,,02,20240503,20240503,CE,1487
54995312,0001,1,TAY TRAINING,02,20240503,20240503,RJ,5813
55006599,0001,1,MEG EDUCACAO FISICA,02,20240506,20240506,AL,2785
55011650,0001,1,,02,20240506,20240506,PR,7535
55012885,0001,1,,08,20240618,20240506,SP,2949
55018330,0001,1,MEGA FIT OF,02,20240506,20240506,MG,4919
50725197,0001,1,,08,20241202,20230518,SC,8327
55020183,0001,1,S & F CROSS TRAINING,02,20240506,20240506,SP,7075
55021136,0001,1,,02,20240506,20240506,SP,6377
55024885,0001,1,PORAO ACADEMIA,02,20240507,20240507,CE,1389
55034848,0001,1,STUDIO GUERREIRO,02,20240507,20240507,SP,6637
55037846,0001,1,DL CONSULTORIA,08,20260210,20240507,SP,6477
42492653,0003,2,START PARKOUR,02,20240508,20240508,SP,7107
55055050,0001,1,P. A. R. DOS SANTOS,08,20250520,20240508,MT,0111
55064939,0001,1,ENERGY PILATES,02,20240509,20240509,SP,7107
55071218,0001,1,VELOS TRAINING,02,20240509,20240509,MG,4365
55083782,0001,1,PRIMUS ACADEMIA E ARTE MARCIAL,02,20240510,20240510,PA,0427
55084292,0001,1,VM CONSULTORIA,02,20240510,20240510,SP,7107
55085694,0001,1,RLR BIKE,02,20240510,20240510,SP,6875
55086598,0001,1,ACADEMIA ATHLETIC FIT,02,20240510,20240510,BA,3989
55106240,0001,1,STUDIO VANESSA CAMARGO PILATES,02,20240513,20240513,SP,6189
55109113,0001,1,R. A. CONSULTORIA E SERVICOS,02,20240513,20240513,RS,8667
55109331,0001,1,STUDIO LIZANDRA KARINE FITNESS,02,20240513,20240513,MG,4725
55114020,0001,1,PLAYSPORTS,02,20240514,20240514,DF,9701
23189028,0002,2,,02,20240514,20240514,PE,2525
55128718,0001,1,CENTRO DE TREINAMENTO WAR,02,20240514,20240514,SP,7107
55137881,0001,1,,08,20241223,20240515,DF,9701
55139162,0001,1,S2 CENTER FIT,02,20240515,20240515,PB,2117
55142332,0001,1,VM ACADEMIA,02,20240515,20240515,SP,6213
55142680,0001,1,,02,20240515,20240515,CE,1319
55149886,0001,1,PILATES LORENA OLIVEIRA,02,20240516,20240516,PA,0427
55166750,0001,1,CF EXCALIBUR PK,02,20240517,20240517,CE,1389
55168163,0001,1,GYW POWER,08,20250616,20240517,CE,1439
55170432,0001,1,PHISIO FORMA,02,20240517,20240517,PE,2571
55171361,0001,1,,02,20240517,20240517,SP,6853
55173167,0001,1,U FIT ACADEMIA,02,20240517,20240517,SC,8233
45784837,0004,2,,02,20240517,20240517,MG,4601
55183747,0001,1,PROJETO VIDA QUE PEDE,02,20240519,20240519,PR,7425
55187555,0001,1,,02,20240520,20240520,RN,1651
55196150,0001,1,ACCQUAFITT NATACAO E HIDROGINASTICA,02,20240520,20240520,MG,4123
55197046,0001,1,,02,20240520,20240520,SP,7237
55200955,0001,1,,02,20240520,20240520,SP,6155
55205673,0001,1,,02,20240521,20240521,MG,4123
55219113,0001,1,PERSONAL GABRIEL,02,20240521,20240521,SP,6291
55229367,0001,1,THE THREE - FITNESS CENTER,02,20240522,20240522,SP,7075
55229699,0001,1,CROSSEXPERIENCE NATAL,02,20240522,20240522,RN,1761
55230728,0001,1,ESPACO FIT BFN,02,20240522,20240522,GO,9775
55247181,0001,1,PERSONALIZZARE,02,20240523,20240523,SP,6511
55253530,0001,1,MJ FITNESS ACADEMIA,02,20240523,20240523,SP,6293
55259309,0001,1,CONEXAO FITNESS ACADEMIA,02,20240523,20240523,PA,0581
55262056,0001,1,SALUS STUDIO ACADEMIA,02,20240524,20240524,GO,9641
55267257,0001,1,WELLNESS STUDIO PERSONAL TRAINER,02,20240524,20240524,SP,6323
22891102,0003,2,,02,20240524,20240524,AM,0255
55272620,0001,1,ACADEMIA TOP FITNESS,02,20240524,20240524,BA,3413
53333201,0001,1,,02,20231231,20231231,SP,6619
55288654,0001,1,STUDIO FIT LIFE,02,20240527,20240527,GO,1064
55292524,0001,1,,02,20240527,20240527,MS,9043
55302869,0001,1,PH AQUA FIT,02,20240528,20240528,SP,6291
55310421,0001,1,,02,20240528,20240528,MG,4445
55310702,0001,1,ACADEMIA POINT FIT,02,20240528,20240528,PR,7513
55311193,0001,1,,02,20240528,20240528,MG,4073
55312187,0001,1,BIOFIT CENTRO DE TREINAMENTO AVANCADO,02,20240528,20240528,GO,9633
55322517,0001,1,,02,20240529,20240529,PR,7535
47223325,0001,1,STRONG LION ACADEMY,02,20220720,20220720,AM,0201
31911495,0003,2,,02,20240529,20240529,RJ,6001
55334727,0001,1,SO FIT ACADEMIA DE MUSCULACAO E GINASTICA,02,20240529,20240529,MG,5403
55346047,0001,1,ESPACO MICHELLE LIMA,02,20240531,20240531,MG,5403
55360024,0001,1,,02,20240603,20240603,PR,7591
55365200,0001,1,TW PERSONAL STUDIO LTDA,02,20240603,20240603,SP,7145
55372504,0001,1,AX GYM,02,20240603,20240603,PI,1219
55372540,0001,1,SAUDE TOTAL C.T,02,20240603,20240603,SE,3157
55377974,0001,1,FLAVIO ACADEMIA,02,20240604,20240604,ES,5697
25336757,0002,2,,02,20240604,20240604,RJ,5833
55384848,0001,1,MISSAU CONCEPT,02,20240604,20240604,SP,7107
55389363,0001,1,MEGA FITNESS,02,20240604,20240604,SP,7107
55393760,0001,1,,02,20240604,20240604,AL,2785
55399666,0001,1,ACADEMIA BOA FORMA,02,20240605,20240605,PR,5489
55412160,0001,1,ASSOCIACAO NOVA GERACAO,02,20240521,20240521,PE,2405
50109890,0004,2,,02,20240606,20240606,SP,6165
55422306,0001,1,,02,20240606,20240606,SP,7107
55428265,0001,1,KELEN RAUPP PILATES,02,20240606,20240606,SC,8089
55429459,0001,1,FISIO CORPUS PILATES,02,20240606,20240606,MG,4235
55429672,0001,1,PAULA PADILHA PILATES,02,20240606,20240606,PR,7535
54539882,0001,1,VIDA FITNESS ACADEMIA,02,20240401,20240401,RJ,5819
55440551,0001,1,LUCAS DA SILVA GOMES,02,20240607,20240607,GO,1056
55442171,0001,1,STUDIO MOVES PILATES PERSONALIZADO,02,20240607,20240607,PR,7481
55444494,0001,1,REEDUCATEU ASSESSORIA EM TREINAMENTOS,02,20240607,20240607,PR,7535
55456512,0001,1,,08,20260316,20240610,SP,6221
15734648,0004,2,VIP ACADEMIA,08,20260211,20240610,CE,1569
55462255,0001,1,,08,20250709,20240610,RJ,5857
55464260,0001,1,ESPACO VIDA EM MOVIMENTO,02,20240610,20240610,CE,1389
55467368,0001,1,,02,20240610,20240610,GO,9373
06880424,0002,2,OLIMPO'S GYM,02,20220921,20220921,SC,8175
55480716,0001,1,NIKA GESTAO E ASSESSORIA,02,20240611,20240611,RJ,6001
55498680,0001,1,STUDIO DE PILATES BELA VITA,02,20240612,20240612,RS,8853
55504261,0001,1,BOX ABR,02,20240612,20240612,SP,6475
55510104,0001,1,EMPOWER FIT,02,20240613,20240613,RJ,6001
55515099,0001,1,,02,20240613,20240613,MA,0723
55519117,0001,1,,02,20240613,20240613,RS,8801
55526480,0001,1,,02,20240614,20240614,RJ,6001
55529527,0001,1,,02,20240614,20240614,SP,6323
55530204,0001,1,NETO GUERRA PERSONAL,08,20251219,20240614,SP,6155
55538598,0001,1,CENTRO DE TREINAMENTO DEIVID SOUSA,08,20250801,20240614,DF,9701
55262525,0001,1,HC STUDIO FITNESS,02,20240524,20240524,AL,2825
52575623,0001,1,MAIS SAUDE - CENTRO DE TREINAMENTO E BEM-ESTAR,02,20231018,20231018,GO,9373
55573692,0001,1,PLENA FORMA CENTER FITNESS,02,20240618,20240618,GO,1052
55583329,0001,1,ACADEMIA ELITE FITNESS,02,20240618,20240618,PB,0502
58410341,0008,2,,02,20240619,20240619,SP,7107
55597909,0001,1,TERAPEUTAS CARNEIRO,02,20240619,20240619,PI,1219
55599497,0001,1,CLINICA RAIFER,02,20240619,20240619,MS,9051
55601403,0001,1,IN FORMA ACADEMIA,02,20240619,20240619,MT,9129
55606295,0001,1,CENTRO DE TREINAMENTO,02,20240620,20240620,RS,8629
55608612,0001,1,LIFEFIT,02,20240620,20240620,RS,7373
55609627,0001,1,SUMSAT RASTREADORES VIA SATELITE,08,20250806,20240620,SP,7145
55610649,0001,1,ROSSINI ASSESSORIA ESPORTIVA,02,20240620,20240620,SP,7107
55616909,0001,1,,02,20240620,20240620,SP,6689
55621893,0001,1,STUDIO PILATES DEBORA KOHLER,02,20240621,20240621,SC,8089
55648001,0001,1,,02,20240624,20240624,SC,8179
55656170,0001,1,,02,20240624,20240624,SP,6293
55668465,0001,1,,08,20260204,20240625,SP,7107
55680636,0001,1,VERY WELL PILATES,02,20240626,20240626,SP,6177
55681581,0001,1,VITTORIA RECREIO,02,20240626,20240626,RJ,6001
55689307,0001,1,HELEN DE ALMEIDA EDUCACAO FISICA E PSICOMOTRICIDADE,02,20240626,20240626,RJ,6001
49463319,0001,1,,02,20230203,20230203,MG,4733
55691775,0001,1,METS,02,20240626,20240626,PR,7583
55694661,0001,1,SKY FIT SANTA FE DO SUL,02,20240626,20240626,SP,7033
07594978,0614,2,,02,20240627,20240627,PR,7535
55713724,0001,1,ACADEMIA AD3 TUBARAO HUMAITA LTDA,02,20240627,20240627,SC,8367
55720401,0001,1,MAXFIT,02,20240628,20240628,PB,2239
55723527,0001,1,MOVE PILATES,02,20240628,20240628,RJ,2911
55728917,0001,1,META ACADEMIA,08,20241126,20240628,SC,8039
55738174,0001,1,ATOMO CENTRO DE TREINAMENTO,02,20240701,20240701,PE,2305
55740126,0001,1,UNITY ACADIA DE ESPORTES,02,20240701,20240701,PR,7667
55745305,0001,1,THE BLADE GYM,02,20240701,20240701,SP,6789
55748967,0001,1,SECA GORDINHA,02,20240701,20240701,MG,4941
55750857,0001,1,,02,20240701,20240701,MG,4085
55752607,0001,1,,02,20240701,20240701,SP,6181
55757163,0001,1,VERSAFIT ACADEMIA,04,20260529,20240702,CE,1489
55757687,0001,1,BONAZZI QUIROPRAXIA E PILATES,02,20240702,20240702,SP,6291
55759876,0001,1,,02,20240702,20240702,RS,8669
55767423,0001,1,ACADEMIA CARLOS MOTA,02,20240702,20240702,SP,6735
55770108,0001,1,RODRIGO BRIVIO E GEDOIS,02,20240702,20240702,GO,9571
55771258,0001,1,,02,20240702,20240702,RO,0003
55776378,0001,1,STUDIO UPFIT,02,20240703,20240703,MS,9079
55777702,0001,1,E+STUDIO,02,20240703,20240703,ES,5705
55782697,0001,1,TNG CROSS,02,20240703,20240703,SC,8161
55783335,0001,1,,02,20240703,20240703,MG,4123
55787282,0001,1,FITNESS GLOBAL ACADEMIA,02,20240703,20240703,ES,5699
55791358,0001,1,PROHOUSE,02,20240703,20240703,RS,8943
55795515,0001,1,,02,20240704,20240704,PR,7887
55803271,0001,1,IMPULSE TREINAMENTO FISICO INTEGRADO,02,20240704,20240704,PR,7417
55808227,0001,1,METZ CENTRO DE TREINAMENTO LTDA,02,20240704,20240704,RS,8801
55814457,0001,1,ACADEMIA FISICO TOTAL,02,20240705,20240705,SP,6785
55814885,0001,1,SAFIRA FISIOTERAPIA E PILATES,02,20240705,20240705,MG,5049
55819629,0001,1,,02,20240705,20240705,SP,6361
55820784,0001,1,,02,20240705,20240705,ES,5629
55835712,0001,1,GREENLIFE CAUCAIA,02,20240708,20240708,CE,1373
55842887,0001,1,MUTACAO,02,20240708,20240708,MG,4903
55844616,0001,1,WE MOVE,02,20240708,20240708,PB,2051
55845563,0001,1,,02,20240708,20240708,MG,5029
55846011,0001,1,FLOW PERFORMANCE,02,20240708,20240708,BA,3957
55847394,0001,1,,02,20240708,20240708,PR,7425
55857263,0001,1,,02,20240709,20240709,GO,9433
55863651,0001,1,ACADEMIA VAZ,02,20240709,20240709,MA,1285
55865339,0001,1,CENTER FITNESS ACADEMIA,02,20240709,20240709,RS,5957
55885283,0001,1,,02,20240711,20240711,MG,4283
55886027,0001,1,BLACK PARDUS,08,20250731,20240711,RS,8589
55888637,0001,1,VITAL CENTRO DE TREINAMENTO,02,20240711,20240711,SC,8339
07594978,0617,2,,02,20240711,20240711,RS,8801
07594978,0619,2,,02,20240711,20240711,MA,0921
55893936,0001,1,,02,20240711,20240711,SC,8183
55899879,0001,1,ACADEMIA VIDA SAUDAVEL,02,20240711,20240711,PB,2079
55903571,0001,1,,02,20240712,20240712,MG,5091
55904753,0001,1,STUDIO CORPO E MOVIMENTO VERISSIMO NUNES,02,20240712,20240712,RS,8561
55905931,0001,1,,02,20240712,20240712,SP,7107
55908857,0001,1,IMPACT GYM,02,20240711,20240711,MT,8985
55911624,0001,1,ASTON CITY SPORTS,02,20240712,20240712,SP,7157
31834358,0013,2,EVOQUE ACADEMIA POA,02,20240715,20240715,SP,6897
55931496,0001,1,ALLP FIT ACADEMIA,02,20240715,20240715,AL,2785
55932582,0001,1,DY MELLO PERSONAL,02,20240715,20240715,GO,9373
55943793,0001,1,DOCTOR FIT,02,20240716,20240716,SP,7107
55964377,0001,1,TOP FIT PILATES HAUER,02,20240717,20240717,PR,7535
55967716,0001,1,CENTRO FISICO CFMK,02,20240717,20240717,RJ,5833
55973257,0001,1,XRT,02,20240717,20240717,MT,9907
55979917,0001,1,1K FIT,02,20240718,20240718,SP,6569
55980390,0001,1,,02,20240718,20240718,RS,8943
55983730,0001,1,WM CENTRO DE TREINAMENTO,02,20240718,20240718,MG,4763
55986991,0001,1,,02,20240718,20240718,SP,6589
55647185,0001,1,STUDIO FUNCIONAL ALVARO RIBEIRO,02,20240624,20240624,MG,5021
47501927,0001,1,CENTRO DE TREINAMENTO GARDEN,08,20260204,20220810,RN,1837
56006731,0001,1,REDE USINA,02,20240719,20240719,PR,7583
56018691,0001,1,FIT LIFE,02,20240722,20240722,MA,0170
22317014,0002,2,MDXFIT,08,20250414,20240722,MG,5401
56020211,0001,1,ELOMUVE,08,20250219,20240722,DF,9701
56024824,0001,1,GYMFIT IPUBI,02,20240722,20240722,PE,2445
56025254,0001,1,BRAIN MUVE,02,20240722,20240722,SP,6713
56028455,0001,1,LUCAS TRAINING,02,20240722,20240722,SP,7107
56040635,0001,1,FISICUS FIT,02,20240723,20240723,RS,8815
56063151,0001,1,,02,20240724,20240724,SP,6477
56067401,0001,1,AC ANGELINI LTDA,02,20240724,20240724,SP,6865
56069481,0001,1,,02,20240724,20240724,SP,6209
49591135,0002,2,,02,20240725,20240725,PE,2531
56082162,0001,1,H-PRO FIT,04,20260612,20240725,MG,4123
56082540,0001,1,,02,20240725,20240725,RS,8619
56097772,0001,1,STUDIO SALTE,02,20240726,20240726,RR,0301
56099540,0001,1,SAMMILLY FERREIRA DA SILVEIRA ME,02,20240726,20240726,PE,2531
56102335,0001,1,INSPIRE STUDIO DE PILATES,02,20240726,20240726,PA,0595
56102457,0001,1,CENTRO DE TREINAMENTO FUNCIONAL RODRIGO ALMEIDA,02,20240726,20240726,SP,6723
56106134,0001,1,ACADEMIA SPORT FITNESS,08,20250915,20240726,BA,3971
56106283,0001,1,WN FITNESS,08,20250808,20240726,SE,3129
56119038,0001,1,,02,20240728,20240728,PR,7535
56121042,0001,1,FISIO FIT,02,20240729,20240729,CE,1321
56122974,0001,1,BODY WORK,02,20240729,20240729,SP,7107
56124518,0001,1,CROSS FORTES ACADEMIA,02,20240729,20240729,PI,1167
56130085,0001,1,SKYFIT ACADEMIA UNIDADE FREGUESIA RJ,02,20240729,20240729,RJ,6001
53945367,0001,1,RC SPORTS & FITNESS,08,20260407,20240216,ES,5703
56140069,0001,1,ACADEMIA 24H,02,20240729,20240729,SP,6181
56141014,0001,1,EVELLY CAVALCANTE - EDUCADORA FISICA,08,20250114,20240729,PE,2565
56146403,0001,1,FORTES STUDIO,02,20240730,20240730,AM,0255
56150078,0001,1,ACADEMIA FITZONE 2,02,20240730,20240730,PB,2051
56151140,0001,1,GP GUILHERME POIANI PERSONAL TRAINER,02,20240730,20240730,SP,7075
56161272,0001,1,ESPACO LUANA FRANCA PILATES E FISIOTERAPIA,02,20240730,20240730,RJ,5865
56167914,0001,1,ACADEMIA POWER SHAPE,02,20240731,20240731,PA,0427
56168983,0001,1,ACADEMIA FALCON,02,20240731,20240731,PR,7683
56169969,0001,1,ACADEMIA FITNESS EXCLUSIVE,02,20240731,20240731,CE,1447
56170609,0001,1,CENTRO DE TREINAMENTO FEMININO AVANTE,04,20260529,20240731,CE,1549
56172413,0001,1,ALLP FIT CAMINHO DE AREIA,02,20240731,20240731,BA,3849
56174938,0001,1,,02,20240731,20240731,RJ,5877
56177084,0001,1,ESTUDIO DE PILATES SILVIA ROBERTA,02,20240731,20240731,AL,2809
56178576,0001,1,ALEVIS ACADEMIA,02,20240731,20240731,MG,5311
56186526,0001,1,STUDIO TPACHECOFIT VILA GENI,02,20240731,20240731,SP,6645
56187013,0001,1,,02,20240731,20240731,SP,7107
56195496,0001,1,TORUGO TEAM - CONSULTORIA ESPORTIVA,02,20240801,20240801,SP,6969
56196567,0001,1,,02,20240801,20240801,SP,7107
24921465,0094,2,,02,20240801,20240801,SP,6921
56209492,0001,1,CROSS EXPERIENCE RIBEIRAO PRETO,08,20260325,20240801,SP,6969
56209694,0001,1,MAGMA ACADEMIA,02,20240801,20240801,SP,6717
56210210,0001,1,FABIANA SIQUEIRA PERSONAL TRAINER,08,20250617,20240801,SP,7107
56212090,0001,1,ACADEMIA RUNNERS VIAGENS,02,20240801,20240801,MG,5413
56222479,0001,1,WANIELE SOUSA ESPACO DE PILATES,02,20240802,20240802,GO,9379
56226743,0001,1,,02,20240802,20240802,SP,7057
27261814,0003,2,DEFINE PILATES,02,20240802,20240802,SP,7107
56239384,0001,1,,02,20240802,20240802,PR,7769
56249155,0001,1,,02,20240803,20240803,RS,8791
56261386,0001,1,SKYFIT NOVA EUROPA,02,20240805,20240805,SP,6291
56294404,0001,1,,02,20240805,20240805,SP,7107
56032961,0001,1,ELISANGELA BORGES STUDIO DE PILATES,02,20240722,20240722,BA,3655
55930778,0001,1,ARI GYM,02,20240715,20240715,MG,4123
55987297,0001,1,FABRICIO PORTO - EDUCADOR FISICO,02,20240718,20240718,PE,2565
56302438,0001,1,LP STUDIO PERSONAL TRAINER,02,20240806,20240806,MG,4123
56307255,0001,1,O2XYGEN GYM,02,20240806,20240806,RJ,6001
56307601,0001,1,PULSE ASSESSORIA ESPORTIVA,02,20240806,20240806,ES,5611
56335855,0001,1,SF ACADEMIA,08,20250226,20240807,PA,0595
56338857,0001,1,B12 SUPLEMENTOS,08,20260112,20240807,SP,7107
56342232,0001,1,HUGO MASCARENHAS,02,20240807,20240807,GO,9373
49306393,0002,2,MAX FIT ACADEMIA,02,20240807,20240807,BA,3669
56343691,0001,1,TREINO FITNESS,02,20240807,20240807,PE,2577
56367562,0001,1,STUDIO FRAN MORAIS,02,20240807,20240807,AL,2841
56383785,0001,1,,02,20240808,20240808,SP,7107
56388558,0001,1,,02,20240808,20240808,MG,4871
56391906,0001,1,NUTRIFIT ACADEMIA E SAUDE,02,20240808,20240808,MG,4799
56392341,0001,1,,02,20240808,20240808,SP,7107
56393728,0001,1,CARVALHO ACADEMIA,02,20240808,20240808,AM,0255
56416056,0001,1,L V S PERSONAL TRAINER,02,20240808,20240808,MG,4359
56418955,0001,1,KAMILA SANCHES STUDIO FITNESS,02,20240809,20240809,PA,0567
56419379,0001,1,,02,20240809,20240809,BA,3357
56421629,0001,1,ARENA BODY FITNESS,02,20240809,20240809,SP,6713
56427541,0001,1,C T EVOLUTION,02,20240809,20240809,CE,1569
56428830,0001,1,4BEACHGYM TATUAPE ACADEMIA,08,20250925,20240809,SP,7107
56429614,0001,1,PILATES MUNDO DO CORPO,02,20240809,20240809,CE,1429
56429771,0001,1,MEDCLIN CORPO E MENTE,02,20240809,20240809,BA,3651
56429828,0001,1,,02,20240809,20240809,MS,9165
38578359,0002,2,,02,20240812,20240812,SC,8179
56444530,0001,1,SKYFIT MARECHAL,02,20240812,20240812,SP,7075
56458133,0001,1,,02,20240812,20240812,CE,1585
56525700,0001,1,GYM FAMILY ACADEMIA,08,20250919,20240812,MS,9073
56685892,0001,1,ACADEMIA COLISEU,02,20240814,20240814,RS,8625
56691021,0001,1,,02,20240814,20240814,SP,7099
